benchmark,solver,configuration,solver time,result,verifier time, verifier result
sat/g2-ak128astepmodasaig.cnf,Riss7,noPP_DRAT,5000.02,UNKNOWN,0.0,--
sat/g2-ak128astepmodasaig.cnf,satUZK-seq,ge,5000.07,UNKNOWN,0.0,--
sat/g2-ak128astepmodasaig.cnf,satUZK-seq,me,5000.01,UNKNOWN,0.0,--
sat/g2-ak128astepmodasaig.cnf,satUZK-seq,sge,5000.04,UNKNOWN,0.0,--
sat/g2-ak128astepmodasaig.cnf,satUZK-seq,sme,5000.08,UNKNOWN,0.0,--
sat/g2-ak128astepmodasaig.cnf,tch_glucose1,default,5000.06,UNKNOWN,0.0,--
sat/g2-ak128astepmodasaig.cnf,tch_glucose2,default,5000.08,UNKNOWN,0.0,--
sat/g2-ak128astepmodasaig.cnf,tch_glucose3,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,abcdsat_r17,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,bs_glucose,default,5000.07,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,cadical-sc17-agile-proof,default,5000.07,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,cadical-sc17-proof,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Candy,default,5000.06,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Candy RSILi,default,0.00912308,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Candy RSILv,default,0.00768405,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Candy SL21,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,COMiniSatPS_Pulsar_drup,drup,5000.02,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,fix-candy,rsili,5000.02,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,GHackCOMSPS_drup,ghack_drup,5000.02,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,glucose-3.0+width,default,5000.06,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,glucose-4.1,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,glu_vc,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,lingeling-bbe,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.06,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.08,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Maple_LCM,default,5000.11,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Maple_LCM_Dist,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,MapleLRB_LCM,default,5000.11,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,MapleLRB_LCMoccRestart,default,5000.09,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Riss7,BVE_DRAT,5000.04,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,Riss7,noPP_DRAT,5000.02,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,satUZK-seq,ge,0.00782508,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,satUZK-seq,me,5000.01,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,satUZK-seq,sge,5000.08,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,satUZK-seq,sme,5000.01,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,tch_glucose1,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,tch_glucose2,default,5000.08,UNKNOWN,0.0,--
sat/g2-ak128astepmodbtisc.cnf,tch_glucose3,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg1btisc.cnf,abcdsat_r17,default,47.15,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,bs_glucose,default,7.92556,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,cadical-sc17-agile-proof,default,1.10168,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,cadical-sc17-proof,default,1.08843,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,Candy,default,13.9179,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,Candy RSILi,default,0.0127799,UNKNOWN,0.0,--
sat/g2-ak128boothbg1btisc.cnf,Candy RSILv,default,0.0105411,UNKNOWN,0.0,--
sat/g2-ak128boothbg1btisc.cnf,Candy SL21,default,14.3516,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,COMiniSatPS_Pulsar_drup,drup,11.7651,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,fix-candy,rsili,33.0827,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,fix-candy,rsilv,33.5041,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,GHackCOMSPS_drup,ghack_drup,6.03491,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,glucose-3.0+width,default,7.4832,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,glucose-4.1,default,5.42124,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,glu_vc,default,7.82136,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,lingeling-bbe,default,10.7804,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,14.6801,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,12.6897,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,14.1093,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,Maple_LCM,default,12.9421,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,Maple_LCM_Dist,default,38.7441,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,MapleLRB_LCM,default,13.1681,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,MapleLRB_LCMoccRestart,default,13.1227,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,Riss7,BVE_DRAT,13.8185,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,Riss7,noPP_DRAT,26.0158,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg1btisc.cnf,satUZK-seq,ge,28.4523,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,satUZK-seq,me,12.9665,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,satUZK-seq,sge,31.4302,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,satUZK-seq,sme,29.8361,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,tch_glucose1,default,7.42196,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,tch_glucose2,default,7.47565,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg1btisc.cnf,tch_glucose3,default,7.42603,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,abcdsat_r17,default,5000.09,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,bs_glucose,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,cadical-sc17-agile-proof,default,0.854861,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,cadical-sc17-proof,default,0.860249,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Candy,default,10.5077,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Candy RSILi,default,0.0107679,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Candy RSILv,default,0.0155491,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Candy SL21,default,10.6205,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg2asisc.cnf,COMiniSatPS_Pulsar_drup,drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,fix-candy,rsili,20.3308,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,fix-candy,rsilv,19.7133,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,GHackCOMSPS_drup,ghack_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,glucose-3.0+width,default,5000.1,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,glucose-4.1,default,3082.83,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,glu_vc,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,lingeling-bbe,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Maple_LCM,default,5000.06,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Maple_LCM_Dist,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,MapleLRB_LCM,default,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,MapleLRB_LCMoccRestart,default,4402.97,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Riss7,BVE_DRAT,1721.45,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,Riss7,noPP_DRAT,1291.52,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,satUZK-seq,ge,4908.65,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2asisc.cnf,satUZK-seq,me,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,satUZK-seq,sge,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,satUZK-seq,sme,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,tch_glucose1,default,5000.1,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,tch_glucose2,default,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothbg2asisc.cnf,tch_glucose3,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,abcdsat_r17,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,bs_glucose,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,cadical-sc17-agile-proof,default,1.3558,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msaig.cnf,cadical-sc17-proof,default,1.35291,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msaig.cnf,Candy,default,16.3398,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg2msaig.cnf,Candy RSILi,default,0.00721091,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,Candy RSILv,default,0.012535,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,Candy SL21,default,16.511,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg2msaig.cnf,COMiniSatPS_Pulsar_drup,drup,5000.1,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,fix-candy,rsili,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,GHackCOMSPS_drup,ghack_drup,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,glucose-3.0+width,default,5000.1,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,glucose-4.1,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,glu_vc,default,5000.11,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,lingeling-bbe,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,Maple_LCM,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,Maple_LCM_Dist,default,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,MapleLRB_LCM,default,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,MapleLRB_LCMoccRestart,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,Riss7,BVE_DRAT,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,Riss7,noPP_DRAT,5000.11,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,satUZK-seq,ge,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,satUZK-seq,me,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,satUZK-seq,sge,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,satUZK-seq,sme,0.00815905,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,tch_glucose1,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,tch_glucose2,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msaig.cnf,tch_glucose3,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,abcdsat_r17,default,5000.07,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,bs_glucose,default,3826.02,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,cadical-sc17-agile-proof,default,0.961207,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,cadical-sc17-proof,default,0.950597,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,Candy,default,12.1547,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg2msisc.cnf,Candy RSILi,default,0.014243,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,Candy RSILv,default,0.012259,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,Candy SL21,default,12.4235,SAT-VERIFIED,113120.0,--
sat/g2-ak128boothbg2msisc.cnf,COMiniSatPS_Pulsar_drup,drup,5000.09,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,fix-candy,rsili,22.6138,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,fix-candy,rsilv,22.4356,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,GHackCOMSPS_drup,ghack_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,glucose-3.0+width,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,glucose-4.1,default,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,glu_vc,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,lingeling-bbe,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,1253.01,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,2874.29,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,Maple_LCM,default,4196.44,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,Maple_LCM_Dist,default,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,MapleLRB_LCM,default,484.419,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,MapleLRB_LCMoccRestart,default,3140.7,SAT-VERIFIED,0.0,--
sat/g2-ak128boothbg2msisc.cnf,Riss7,BVE_DRAT,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,Riss7,noPP_DRAT,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,satUZK-seq,ge,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,satUZK-seq,me,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,satUZK-seq,sge,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,satUZK-seq,sme,5000.06,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,tch_glucose1,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,tch_glucose2,default,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothbg2msisc.cnf,tch_glucose3,default,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,abcdsat_r17,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,bs_glucose,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,cadical-sc17-proof,default,5000.06,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Candy,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Candy RSILi,default,0.00931896,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Candy RSILv,default,0.0100639,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Candy SL21,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,COMiniSatPS_Pulsar_drup,drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,fix-candy,rsili,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,GHackCOMSPS_drup,ghack_drup,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,glucose-3.0+width,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,glucose-4.1,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,glu_vc,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,lingeling-bbe,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Maple_LCM,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Maple_LCM_Dist,default,5000.06,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,MapleLRB_LCM,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,MapleLRB_LCMoccRestart,default,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Riss7,BVE_DRAT,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,Riss7,noPP_DRAT,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,satUZK-seq,ge,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,satUZK-seq,me,5000.1,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,satUZK-seq,sge,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,satUZK-seq,sme,5000.09,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,tch_glucose1,default,5000.09,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,tch_glucose2,default,5000.06,UNKNOWN,0.0,--
sat/g2-ak128boothboothisc.cnf,tch_glucose3,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,abcdsat_r17,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,bs_glucose,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,cadical-sc17-proof,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Candy,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Candy RSILi,default,0.011024,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Candy RSILv,default,0.0119249,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Candy SL21,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,COMiniSatPS_Pulsar_drup,drup,5000.07,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,fix-candy,rsili,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,GHackCOMSPS_drup,ghack_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,glucose-3.0+width,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,glucose-4.1,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,glu_vc,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,lingeling-bbe,default,5000.11,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Maple_LCM,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Maple_LCM_Dist,default,5000.08,UNKNOWN,16916.0,--
sat/g2-ak128boothdiagoaig.cnf,MapleLRB_LCM,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,MapleLRB_LCMoccRestart,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Riss7,BVE_DRAT,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,Riss7,noPP_DRAT,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,satUZK-seq,ge,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,satUZK-seq,me,5000.09,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,satUZK-seq,sge,5000.06,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,satUZK-seq,sme,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,tch_glucose1,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,tch_glucose2,default,5000.09,UNKNOWN,0.0,--
sat/g2-ak128boothdiagoaig.cnf,tch_glucose3,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,abcdsat_r17,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,bs_glucose,default,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,cadical-sc17-agile-proof,default,5000.1,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,cadical-sc17-proof,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,Candy,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,Candy RSILi,default,0.00785406,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,Candy RSILv,default,0.0110649,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,Candy SL21,default,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,COMiniSatPS_Pulsar_drup,drup,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,fix-candy,rsili,5000.03,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,GHackCOMSPS_drup,ghack_drup,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,glucose-3.0+width,default,5000.02,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,glucose-4.1,default,5000.04,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,glu_vc,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,lingeling-bbe,default,5000.01,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.08,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.05,UNKNOWN,0.0,--
sat/g2-ak128boothmodasaig.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.02,UNKNOWN,0.0,--
